ctry,year,gdpgrowth,gdpdelta,gdp%change,lforce,lforcedelta,lforce%change,unemp,unempdelta,unemp%change
Argentina,2015,1.615899299,5.130095281,-1.4598204844797413,60.97900009,0.07400130999999988,0.001215028511326377,6.622000217,-0.6459999090000004,-0.08888275974143822
Argentina,2016,-3.255565152,-4.871464451,-3.0147079425151726,61.02500153,0.04600143999999773,0.0007543816712656248,6.55700016,-0.06500005699999978,-0.009815773915731962
Antigua and Barbuda,1996,3.772942599,10.600779835,-1.5525823871587088,,,,,,
Antigua and Barbuda,1997,2.607066797,-1.165875802,-0.3090096844592891,,,,,,
Antigua and Barbuda,1998,1.9612477819999998,-0.645819015,-0.24771862989592597,,,,,,
Antigua and Barbuda,1999,1.198556698,-0.7626910839999999,-0.38888053360715025,,,,,,
Antigua and Barbuda,2000,3.859731102,2.661174404,2.220315825225984,,,,,,
Antigua and Barbuda,2001,-6.837960061,-10.697691163,-2.7716156593024754,,,,,,
Antigua and Barbuda,2002,-0.329003608,6.508956453000001,-0.9518857078624285,,,,,,
Antigua and Barbuda,2003,4.86215156,5.191155168,-15.778414101768757,,,,,,
Antigua and Barbuda,2004,4.655690215,-0.20646134500000013,-0.04246295954624668,,,,,,
Antigua and Barbuda,2005,5.101193261000001,0.4455030460000007,0.09569001059491677,,,,,,
Antigua and Barbuda,2006,11.49578815,6.394594888999999,1.2535488388351022,,,,,,
Antigua and Barbuda,2007,7.997958804,-3.4978293459999996,-0.304270511978772,,,,,,
Antigua and Barbuda,2008,-1.139117234,-9.137076038,-1.1424259941711998,,,,,,
Antigua and Barbuda,2009,-13.07235506,-11.933237826,10.475864528970861,,,,,,
Antigua and Barbuda,2010,-8.102298063,4.970056997,-0.3801959917848192,,,,,,
Antigua and Barbuda,2011,-2.8491019260000003,5.253196136999999,-0.6483587861312181,,,,,,
Antigua and Barbuda,2012,2.7022822630000003,5.551384189,-1.9484680903620295,,,,,,
Antigua and Barbuda,2013,-1.268239597,-3.9705218600000003,-1.4693216598298784,,,,,,
Antigua and Barbuda,2014,3.490909255,4.759148852,-3.752562893681674,,,,,,
Antigua and Barbuda,2015,3.034905259,-0.4560039960000002,-0.13062613854739125,,,,,,
Antigua and Barbuda,2016,3.300525322,0.2656200630000001,0.08752169848212055,,,,,,
"Bahamas, The",1996,2.886719476,0.09330303100000004,0.033401045936779505,73.13300323,,,11.5,,
"Bahamas, The",1997,0.93125743,-1.955462046,-0.6773994017283583,71.53500366,-1.597999569999999,-0.021850594115140676,9.800000191,-1.6999998089999995,-0.14782607034782602
"Bahamas, The",1998,3.6009325430000003,2.6696751130000003,2.8667423496422466,69.56099701,-1.9740066500000069,-0.027594975173025782,7.650000095,-2.1500000960000003,-0.2193877606221365
"Bahamas, The",1999,5.8623653760000005,2.261432833,0.628013106603758,70.01000214,0.4490051300000033,0.006454840345883062,7.8000001910000005,0.1500000960000003,0.01960785544277832
"Bahamas, The",2000,2.639573548,-3.2227918280000005,-0.5497425733977316,70.45300293,0.44300078999999926,0.006327678566758532,7.604000092000001,-0.19600009899999993,-0.025128217205193648
"Bahamas, The",2001,0.849944952,-1.789628596,-0.6779991401853525,70.9489975,0.4959945700000077,0.00704007706375287,6.900000095,-0.7039999970000004,-0.09258284961630436
"Bahamas, The",2002,0.704069024,-0.14587592799999993,-0.17162985397670782,71.44100189,0.4920043899999911,0.006934620746402942,9.100000381000001,2.2000002860000007,0.31884061676958586
"Bahamas, The",2003,-3.325155838,-4.029224862,-5.722769678331993,71.86900329999999,0.42800140999999314,0.0059909771514543575,10.84000015,1.7399997689999989,0.19120875781862212
"Bahamas, The",2004,-1.237831477,2.0873243610000003,-0.6277373039621128,72.22599792,0.3569946200000089,0.004967296102741603,10.19999981,-0.6400003400000003,-0.05904062095423501
"Bahamas, The",2005,1.28404388,2.521875357,-2.0373333558393587,72.55200195,0.3260040300000071,0.004513665984388293,10.19999981,0.0,0.0
"Bahamas, The",2006,0.507920385,-0.776123495,-0.6044368943217111,72.96600342,0.4140014700000023,0.005706272175443505,7.599999905,-2.599999905,-0.2549019562187619
"Bahamas, The",2007,-0.47911489700000004,-0.9870352820000001,-1.9432873953267302,73.36199951,0.395996089999997,0.0054271314233917956,7.8800001139999996,0.2800002089999998,0.03684213322368457
"Bahamas, The",2008,-4.10245982,-3.623344923,7.562580386641578,73.71399689,0.35199738000000025,0.004798088688299895,8.180000305,0.3000001910000005,0.038071089677651715
"Bahamas, The",2009,-5.849658432999999,-1.7471986129999992,0.42589048757581716,74.02100372,0.30700682999999174,0.004164837655705078,14.25,6.069999695,0.7420537247767254
"Bahamas, The",2010,-0.134788317,5.714870115999999,-0.97695791668115,74.18000031,0.158996590000001,0.0021479928940364434,14.32999992,0.07999992000000056,0.005614029473684168
"Bahamas, The",2011,-0.962381695,-0.827593378,6.13994889482892,74.13899994,-0.041000369999991904,-0.0005527146107933145,14.52000046,0.19000053999999977,0.01325893517520682
"Bahamas, The",2012,1.5642695780000002,2.526651273,-2.625414932689467,74.15000153,0.011001589999992234,0.0001483914000579567,14.02000046,-0.5,-0.0344352606170647
"Bahamas, The",2013,-1.366316078,-2.9305856560000003,-1.8734530781752503,74.17500305,0.025001520000003552,0.00033717490875417866,16.20000076,2.1800003000000014,0.15549217036188323
"Bahamas, The",2014,-1.810184262,-0.44386818399999983,0.32486493509593295,74.13600159,-0.03900145999999438,-0.0005258032813790781,16.18000031,-0.02000045000000128,-0.0012345956210930709
"Bahamas, The",2015,-2.840217027,-1.030032765,0.5690209481005863,74.125,-0.011001590000006445,-0.0001483974015870082,16.07799911,-0.10200120000000013,-0.006304153154864767
"Bahamas, The",2016,-0.8693605670000001,1.9708564599999998,-0.6939105150291038,74.09600067,-0.028999330000004875,-0.00039122198988206236,15.31299973,-0.7649993800000008,-0.04758050891570176
Belize,1996,-1.75783556,0.17017704499999997,-0.08826552511050623,59.29499817,,,13.80000019,,
Belize,1997,-0.160105603,1.5977299569999999,-0.9089188962589879,59.6780014,0.3830032299999999,0.006459283950088324,12.69999981,-1.1000003800000009,-0.07971017136630931
Belize,1998,-0.16840758,-0.008301976999999988,0.0518531322104947,60.10400009,0.4259986900000001,0.007138286805965288,14.30000019,1.6000003800000009,0.12598428377456816
Belize,1999,4.801900463,4.970308043,-29.513564906045204,60.58300018,0.47900008999999955,0.00796952098500503,12.80000019,-1.5,-0.10489510350139375
Belize,2000,9.250159336,4.4482588729999994,0.9263538274637493,61.11600113,0.5330009500000017,0.008797863235831649,10.75399971,-2.04600048,-0.15984378512731878
Belize,2001,1.8571702330000002,-7.392989103,-0.7992282980713403,61.6230011,0.5069999700000025,0.008295699336112738,9.100000381000001,-1.6539993289999995,-0.15380317775738528
Belize,2002,2.223254849,0.36608461599999975,0.19711957982906125,62.16699982,0.5439987199999976,0.008827851780818241,10.0,0.899999618999999,0.09890105289216455
Belize,2003,6.513856447,4.290601598,1.9298739413207056,62.72600174,0.55900192,0.008991939801157312,10.10700035,0.10700034999999986,0.010700034999999941
Belize,2004,2.012685989,-4.501170458000001,-0.6910146845611012,63.27299881,0.5469970699999962,0.008720419839085336,10.2159996,0.1089992500000001,0.010784530149937188
Belize,2005,-0.024137827999999997,-2.036823817,-1.0119928434598946,63.79600143,0.5230026199999998,0.00826581053271247,10.97999954,0.7639999399999997,0.0747846485820145
Belize,2006,1.895579088,1.919716916,-79.53146886289854,64.54599762,0.7499961899999974,0.011756162975557816,9.399999618999999,-1.5799999210000006,-0.1438979951906264
Belize,2007,-1.4910003680000001,-3.386579456,-1.7865672170783096,65.24700165,0.7010040300000071,0.010860534438200231,8.5,-0.899999618999999,-0.09574464419986262
Belize,2008,0.612759462,2.10375983,-1.4109720394113276,65.91100311,0.6640014599999944,0.010176735224736388,8.199999809,-0.3000001910000005,-0.03529414011764709
Belize,2009,-1.777689555,-2.390449017,-3.9011213457198317,66.55000305,0.638999940000005,0.009694890228473252,12.85000038,4.650000571000001,0.5670732535745113
Belize,2010,0.8573755059999999,2.6350650609999997,-1.4822976562969117,67.17299652,0.6229934699999973,0.00936128386849111,13.23600006,0.3859996799999994,0.030038884714803427
Belize,2011,-0.248343185,-1.1057186909999999,-1.2896550965849496,67.95600128,0.7830047599999972,0.011656540582745345,13.63500023,0.399000169999999,0.030145071637299292
Belize,2012,1.50928183,1.757625015,-7.077403855475237,68.7460022,0.7900009200000113,0.011625182546350254,14.27000046,0.635000230000001,0.046571339881818385
Belize,2013,-0.887754493,-2.397036323,-1.5881966345543297,69.22499847,0.4789962699999961,0.006967623638775011,11.68000031,-2.59000015,-0.18149965427541404
Belize,2014,1.8576215980000002,2.7453760910000002,-3.0924947298464422,69.66600037,0.4410019000000034,0.006370558465105924,11.60000038,-0.07999992999999961,-0.0068493088935542845
Belize,2015,0.137190447,-1.720431151,-0.9261472588670882,69.81700134,0.15100096999999835,0.002167498768380849,9.970000267,-1.6300001130000012,-0.1405172465175386
Belize,2016,-2.85160523,-2.988795677,-21.785741954758702,69.93399811,0.11699677000000008,0.0016757633206021527,11.0340004,1.0640001330000004,0.10672017096346176
Bolivia,1996,2.323064085,-0.30980766400000004,-0.11766910565152633,69.36699677,,,5.230000018999999,,
Bolivia,1997,2.908530723,0.5854666380000002,0.25202345547862937,70.47200012,1.105003350000004,0.015929813909399293,2.079999924,-3.1500000949999993,-0.6022944710432896
Bolivia,1998,2.995846135,0.0873154119999997,0.030020453732714447,70.38500214,-0.08699798000000669,-0.0012345041981477456,2.674000025,0.5940001009999998,0.28557698206915894
Bolivia,1999,-1.493332427,-4.489178561999999,-1.4984676647954753,70.27899933,-0.10600280999999256,-0.0015060425769277686,4.329999924,1.6559998990000002,0.619296889871944
Bolivia,2000,0.580452861,2.073785288,-1.3886963481842347,70.14700317,-0.13199615999999992,-0.0018781735832663626,4.8000001910000005,0.4700002670000005,0.10854509821002956
Bolivia,2001,-0.193522175,-0.7739750360000001,-1.3333986065063086,70.31900024,0.1719970699999891,0.002451951790201967,5.400000095,0.5999999039999997,0.12499997502604265
Bolivia,2002,0.6264974520000001,0.8200196270000001,-4.2373419325201365,70.4980011,0.17900086000000215,0.002545554677812145,5.400000095,0.0,0.0
Bolivia,2003,0.8801690520000001,0.2536716,0.4049044400582813,70.67800140000001,0.18000030000001743,0.0025532681379816236,5.452000141,0.052000045999999855,0.009629637978737726
Bolivia,2004,2.345784398,1.465615346,1.6651521008034718,70.85299683,0.1749954299999814,0.002475953288628041,4.3000001910000005,-1.1519999499999996,-0.2112985913805756
Bolivia,2005,2.617248951,0.27146455299999994,0.11572442600924826,71.01899719,0.16600035999999818,0.0023428841040880055,5.400000095,1.0999999039999997,0.2558139197998932
Bolivia,2006,3.014236856,0.39698790500000003,0.15168136941971788,71.4489975,0.43000031000001115,0.0060547223561833174,5.3000001910000005,-0.0999999039999997,-0.018518500414952288
Bolivia,2007,2.8132117739999996,-0.20102508200000058,-0.06669186650008918,71.83100128,0.3820037799999909,0.005346524001263786,5.1999998089999995,-0.10000038200000105,-0.01886799592381394
Bolivia,2008,4.396997725,1.5837859510000007,0.562981417054172,72.16999817,0.3389968900000042,0.0047193674591641255,2.900000095,-2.2999997139999993,-0.4423076535539926
Bolivia,2009,1.674131284,-2.7228664410000003,-0.6192558221075724,72.46900177,0.29900360000000603,0.004143045691863412,3.400000095,0.5,0.17241378745541036
Bolivia,2010,2.4522738580000003,0.7781425740000003,0.46480379492149804,72.31500244,-0.15399933000000487,-0.002125037274402719,5.989999771,2.5899996759999997,0.7617645893036364
Bolivia,2011,3.53285763,1.0805837719999998,0.44064563526411815,72.10199738,-0.2130050600000004,-0.002945516874962806,2.700000048,-3.2899997229999998,-0.5492487226674386
Bolivia,2012,3.472792957,-0.06006467300000029,-0.017001724748245906,72.44400024,0.3420028599999938,0.0047433201912221445,2.299999952,-0.4000000960000003,-0.14814818106995842
Bolivia,2013,5.140099428,1.6673064710000003,0.4801053479561064,72.76399994,0.319999700000011,0.004417200857764314,2.890000105,0.5900001530000001,0.2565218110056726
Bolivia,2014,3.844087843,-1.296011585,-0.2521374543729935,73.09400177,0.3300018300000005,0.0045352348726308556,3.5,0.6099998950000001,0.21107262035895324
Bolivia,2015,3.2679491730000003,-0.5761386699999997,-0.14987656201695176,73.14900208,0.055000309999996944,0.0007524599648143226,3.503000021,0.003000021000000075,0.000857148857142942
Bolivia,2016,2.7013130519999997,-0.5666361210000006,-0.17339196266624446,73.22000122,0.07099913999999785,0.0009706098235262584,3.7090001110000004,0.2060000900000003,0.058806762422226155
Brazil,1996,0.585799529,-2.163646184,-0.7869390451209102,67.48500061,,,11.1960001,,
Brazil,1997,1.770863387,1.185063858,2.022985337702448,68.19200134,0.7070007300000043,0.01047641288596557,11.58399963,0.3879995300000001,0.034655191723337087
Brazil,1998,-1.209713135,-2.980576522,-1.6831205297261027,68.16000366,-0.03199768000000347,-0.0004692292258804409,14.74100018,3.157000550000001,0.2725311335321583
Brazil,1999,-1.036349404,0.17336373100000002,-0.14330978641477676,68.89499664,0.7349929800000012,0.01078334713223228,14.67300034,-0.06799984000000059,-0.004612973283336652
Brazil,2000,2.6108477409999997,3.647197145,-3.5192736454741085,68.49199677,-0.40299987000000215,-0.005849479492768039,13.97599983,-0.6970005100000005,-0.04750224860963925
Brazil,2001,-0.01508764,-2.6259353809999997,-1.0057788279887288,68.08499908,-0.4069976899999972,-0.005942266384300621,12.536999699999999,-1.4390001300000002,-0.10296223150426298
Brazil,2002,1.68021076,1.6952984,-112.36339149131342,68.89199829,0.8069992100000007,0.011852819577066853,13.04300022,0.5060005200000006,0.040360575265866894
Brazil,2003,-0.151024206,-1.831234966,-1.0898840845418702,68.95899963,0.06700133999999025,0.0009725561990225895,13.67599964,0.6329994200000009,0.048531734211685995
Brazil,2004,4.468174413,4.619198619,-30.585816282987114,69.68900299,0.730003360000012,0.010586049158439748,12.87199974,-0.8039999000000009,-0.058789113861076436
Brazil,2005,1.99910388,-2.469070533,-0.5525904552464032,70.45700073,0.7679977399999984,0.011020357689866866,11.36699963,-1.5050001099999992,-0.11692045839025156
Brazil,2006,2.809568342,0.8104644619999999,0.4054138807434058,70.13800049,-0.31900024000000826,-0.004527587559715385,11.49199963,0.125,0.010996745321438794
Brazil,2007,4.951449819,2.1418814769999996,0.7623525098077146,69.72499847,-0.4130020199999933,-0.005888420216069279,10.85900021,-0.6329994200000009,-0.05508174733555926
Brazil,2008,4.031090195,-0.9203596239999996,-0.18587679521023126,69.89900208,0.17400360999999975,0.002495569936439068,9.572999954,-1.2860002559999995,-0.11842713243671621
Brazil,2009,-1.108219592,-5.139309787,-1.2749180837914742,69.97100067,0.07199858999999265,0.0010300374520024747,9.729999542,0.1569995879999997,0.016400249530388766
Brazil,2010,6.489926541,7.598146133,-6.856173801518572,68.82499695,-1.146003719999996,-0.016378266839498612,8.487999916,-1.2419996260000001,-0.12764642183577202
Brazil,2011,2.985153144,-3.504773397,-0.5400328300880841,67.63999939,-1.1849975599999993,-0.017217546131689243,7.78000021,-0.7079997059999998,-0.0834118417774028
Brazil,2012,0.96867043,-2.016482714,-0.6755039412477124,67.45500183,-0.18499755999999934,-0.002735031958432388,7.352000237,-0.4279999729999995,-0.05501284851507726
Brazil,2013,2.064604884,1.095934454,1.1313801062348934,67.08100128,-0.3740005500000052,-0.005544445035263079,7.131999969,-0.2200002680000006,-0.02992386573830852
Brazil,2014,-0.384127515,-2.448732399,-1.1860537664987914,67.26499939,0.18399811000000454,0.002742924322670426,6.8119997979999996,-0.3200001710000002,-0.044868223834957255
Brazil,2015,-4.586418375,-4.20229086,10.939832987491148,67.11100006,-0.15399933000000487,-0.00228944222696148,8.520999908,1.7090001100000007,0.2508808221782042
Brazil,2016,-4.379692823,0.20672555199999998,-0.04507341788242336,66.95600128,-0.15499877999999967,-0.002309588291955489,11.45199966,2.930999752,0.3439736866149019
Barbados,1996,3.5819848010000004,1.9222133970000004,1.1581193605140583,69.51399994,,,14.69999981,,
Barbados,1997,4.346605364,0.7646205629999998,0.21346281614219498,69.46700287,-0.046997070000003305,-0.000676080646208943,14.60000038,-0.09999942999999867,-0.006802682400850912
Barbados,1998,3.351358705,-0.9952466590000002,-0.22897101891120752,69.50299835,0.03599547999999686,0.0005181665900766408,12.30000019,-2.3000001900000004,-0.15753425548883448
Barbados,1999,-0.036751067000000005,-3.388109772,-1.0109660201234711,69.47599792,-0.027000430000001074,-0.00038847863604440924,10.39999962,-1.9000005700000013,-0.15447158867076416
Barbados,2000,4.095008173,4.13175924,-112.42555869194219,69.5019989,0.02600098000000628,0.00037424406670560906,9.300000191,-1.0999994289999986,-0.10576917973002764
Barbados,2001,-2.669594768,-6.764602941,-1.6519143931388682,69.72299957,0.22100066999999513,0.0031797743014265745,9.800000191,0.5,0.05376343975604114
Barbados,2002,0.496707375,3.1663021430000002,-1.1860609636166324,68.77799988,-0.9449996900000031,-0.013553629302067716,10.30000019,0.4999999989999999,0.051020407066847184
Barbados,2003,1.878540374,1.381832999,2.7819860717791838,68.97399902,0.19599913999999785,0.0028497359670529576,11.0,0.6999998099999996,0.06796114534828956
Barbados,2004,1.0974469070000001,-0.7810934669999998,-0.4157980727008851,69.61100006,0.6370010400000012,0.00923537925958584,9.800000191,-1.1999998089999995,-0.10909089172727271
Barbados,2005,3.6166652530000003,2.519218346,2.2955263985267216,69.51100159,-0.09999846999998852,-0.0014365325870020484,9.100000381000001,-0.6999998099999996,-0.07142855064868836
Barbados,2006,5.272870113,1.6562048599999994,0.45793700664616055,69.31500244,-0.19599915000000578,-0.0028196853090404206,8.699999809,-0.4000005720000015,-0.04395610497282698
Barbados,2007,1.3548688269999998,-3.918001286,-0.7430490799195607,69.07499695,-0.2400054900000015,-0.003462533096031506,7.400000095,-1.2999997139999993,-0.1494252577632441
Barbados,2008,-0.027183409,-1.3820522359999998,-1.0200634987375055,68.78900146,-0.2859954900000048,-0.004140361963490546,8.100000381000001,0.7000002860000007,0.09459463202885288
Barbados,2009,-4.437651061,-4.410467652,162.24851165650344,68.46099854,-0.32800291999998876,-0.004768246566142054,10.02000046,1.9200000789999994,0.23703703564060352
Barbados,2010,-0.129233725,4.308417336000001,-0.9708778984143747,68.00700378,-0.4539947600000005,-0.006631436433617632,10.68999958,0.66999912,0.0668661765710139
Barbados,2011,0.385632174,0.514865899,-3.983990239389912,68.06199646,0.05499267999999802,0.0008086325958116536,11.19999981,0.5100002299999993,0.04770816183699034
Barbados,2012,-0.052093697,-0.437725871,-1.1350864904752476,66.94599915,-1.1159973099999974,-0.01639677599900946,11.60000038,0.40000057000000133,0.035714337213011094
Barbados,2013,-0.39895738399999997,-0.346863687,6.658457874471838,66.93800354,-0.007995610000008924,-0.00011943372421840959,11.55000019,-0.050000190000000444,-0.004310361065695156
Barbados,2014,-0.246161228,0.15279615599999996,-0.3829886652755874,66.60399628,-0.3340072599999928,-0.004989800148437418,12.17000008,0.619999889999999,0.05367964327280239
Barbados,2015,0.606258497,0.8524197250000001,-3.46285128623099,66.29299927,-0.31099701000000834,-0.004669344594468328,11.35000038,-0.8199996999999986,-0.06737877523497915
Barbados,2016,1.286145092,0.6798865949999999,1.1214467069151857,66.00299835,-0.2900009199999971,-0.004374533105960032,11.38599968,0.03599929999999851,0.0031717443872014695
Chile,1996,5.320616059,-2.0489719089999996,-0.27803072816241325,54.62400055,,,6.326000214,,
Chile,1997,5.987638104,0.6670220450000004,0.12536556624335082,54.95100021,0.32699965999999847,0.005986373328710659,6.118000031,-0.20800018299999934,-0.03288020486304699
Chile,1998,2.9727033510000003,-3.014934753,-0.5035265493059597,55.13999939,0.18899918000000326,0.003439412918376794,6.336999893,0.21899986199999955,0.03579598903078196
Chile,1999,-1.661793921,-4.634497272,-1.5590177440480169,55.10200119,-0.037998199999996984,-0.0006891222419361798,9.812999725,3.4759998319999994,0.5485245211759702
Chile,2000,4.0447349710000005,5.706528892000001,-3.433957014697733,54.54399872,-0.5580024700000052,-0.010126718775166244,9.161999702000001,-0.6510000229999982,-0.06634057283640638
Chile,2001,2.0843096919999997,-1.9604252790000007,-0.4846857193501889,53.86600113,-0.6779975899999968,-0.012430287582699595,9.128000259,-0.033999443000000795,-0.0037109194614554086
Chile,2002,1.9278780869999999,-0.15643160499999986,-0.07505199711943755,53.5019989,-0.3640022300000041,-0.006757550632383591,8.944000244,-0.18400001500000052,-0.020157757425409928
Chile,2003,2.9321315639999996,1.0042534769999998,0.5209112981634298,54.02500153,0.5230026300000006,0.009775384859499248,8.496999741,-0.44700050299999994,-0.04997769351581427
Chile,2004,6.040138121,3.1080065570000004,1.0599819582311216,54.70500183,0.6800003000000032,0.012586770582919904,8.81000042,0.31300067899999995,0.03683661157357676
Chile,2005,4.608026532,-1.4321115889999998,-0.23709914579948388,55.27500153,0.5699996999999968,0.010419517063015915,8.00399971,-0.8060007099999993,-0.09148702288030075
Chile,2006,5.191919769,0.5838932369999998,0.12671221247213071,55.94300079,0.667999260000002,0.012085015676344346,7.68900013,-0.3149995800000003,-0.03935527129098315
Chile,2007,3.811882653,-1.380037116,-0.26580478462705615,56.53099823,0.5879974400000023,0.010510652480142157,7.136000156000001,-0.5529999739999996,-0.07192092140073869
Chile,2008,2.471645451,-1.340237202,-0.3515945594351432,57.88499832,1.3540000899999995,0.02395146260271508,7.796000004,0.6599998479999991,0.09248876591532396
Chile,2009,-2.543950469,-5.01559592,-2.0292537985052617,57.80899811,-0.07600021000000368,-0.00131295175271251,9.68900013,1.8930001260000004,0.24281684518069957
Chile,2010,4.823241065,7.367191534,-2.895965005519925,60.44100189,2.632003780000005,0.04552930972773095,8.142000198,-1.5469999320000003,-0.1596655910045901
Chile,2011,5.1211379169999995,0.29789685199999916,0.061762795594376696,61.67599869,1.2349967999999976,0.020433096100022308,7.118999958,-1.02300024,-0.12564483113759806
Chile,2012,4.367101911000001,-0.7540360059999989,-0.14723993343294273,61.63899994,-0.03699875000000219,-0.0005998889484702952,6.43200016,-0.6869997979999996,-0.096502289935819
Chile,2013,3.132019318,-1.2350825930000005,-0.28281515251316525,61.87099838,0.23199844000000525,0.003763825503753093,5.93200016,-0.5,-0.07773631647422097
Chile,2014,1.037104022,-2.094915296,-0.6688704900255025,62.30400085,0.43300246999999814,0.0069984723268983196,6.389999866,0.45799970599999984,0.07720830978534554
Chile,2015,1.39547782,0.3583737979999999,0.34555241364207134,62.38999939,0.08599853999999851,0.0013803052585186215,6.212999821,-0.17700004499999977,-0.02769953813955206
Chile,2016,0.754784287,-0.640693533,-0.45912125855214236,62.44400024,0.05400085000000132,0.0008655369534857904,6.565999985,0.353000164,0.05681638084180474
Colombia,1996,0.42758413100000003,-3.037194269,-0.8765912039280781,58.85800171,,,11.81000042,,
Colombia,1997,1.8341653690000002,1.4065812380000002,3.289601124135264,60.34400177,1.486000059999995,0.025247205423685415,12.10000038,0.28999996000000117,0.02455545721309993
Colombia,1998,-0.939121717,-2.7732870860000003,-1.5120158372153847,61.82799911,1.483997340000002,0.024592292464398202,15.0,2.899999619999999,0.23966938255583758
Colombia,1999,-5.611912127,-4.67279041,4.975702643664879,63.30899811,1.480998999999997,0.023953532724956927,20.10000038,5.100000380000001,0.3400000253333333
Colombia,2000,2.908948535,8.520860662,-1.5183524740176317,64.78099823,1.472000119999997,0.023251041146510998,20.5,0.3999996199999991,0.019900478230737262
Colombia,2001,0.22685728800000002,-2.682091247,-0.9220139905293994,66.25,1.4690017700000055,0.022676429973870205,15.03999996,-5.460000040000001,-0.2663414653658537
Colombia,2002,1.065060726,0.838203438,3.6948490629932946,67.6989975,1.4489975000000044,0.02187166037735855,15.63300037,0.5930004100000001,0.03942821885486225
Colombia,2003,2.489228212,1.424167486,1.3371702206583853,69.11799622,1.4189987199999905,0.020960409642698075,14.18900013,-1.4440002399999994,-0.09236872038787003
Colombia,2004,3.9227720269999997,1.4335438149999997,0.5758989103888559,67.16799927,-1.9499969499999992,-0.028212579308480423,13.71700001,-0.4720001200000006,-0.03326521359331336
Colombia,2005,3.34837565,-0.5743963769999998,-0.14642614280067612,66.73000336,-0.43799590999999793,-0.0065209015418093985,11.86999989,-1.8470001199999988,-0.13465044241842195
Colombia,2006,5.358583900000001,2.010208250000001,0.6003532638280897,64.76300049,-1.9670028700000017,-0.02947703837789828,11.69999981,-0.17000008000000122,-0.014321826585964814
Colombia,2007,5.602510274,0.24392637399999906,0.045520678326973485,64.05500031,-0.7080001799999991,-0.010932170755573956,11.20400047,-0.4959993399999991,-0.042393106671340997
Colombia,2008,2.331562335,-3.270947939,-0.5838361339879624,64.57599640000001,0.5209960900000112,0.008133574076631067,11.27299976,0.06899928999999894,0.006158451187569414
Colombia,2009,0.499676781,-1.831885554,-0.7856901471175979,67.01300049,2.437004089999988,0.03773854413185629,12.06599998,0.7930002200000015,0.07034509330992855
Colombia,2010,2.835318278,2.335641497,4.674304642144258,67.56900024,0.555999749999998,0.008296893825593843,11.83100033,-0.23499965000000067,-0.019476185180633543
Colombia,2011,5.467383464,2.632065186,0.9283138356716085,67.72100067,0.15200043000000107,0.002249558665365914,10.8760004,-0.9549999299999996,-0.08072013383165877
Colombia,2012,2.990156958,-2.477226506,-0.453091780064688,68.30400085,0.5830001799999991,0.008608853593893517,10.43099976,-0.44500063999999995,-0.040915835199858974
Colombia,2013,3.851738521,0.8615815630000001,0.28813924322430173,68.18599701,-0.11800384000000008,-0.001727627057442005,9.696000098999999,-0.7349996610000016,-0.07046301197499039
Colombia,2014,3.412994223,-0.43874429800000003,-0.11390812112710391,68.53299713,0.34700012000000413,0.005089023189748465,9.152000427,-0.5439996719999982,-0.05610557615981293
Colombia,2015,2.11871999,-1.2942742329999999,-0.37921957918297944,68.56900024,0.036003109999995786,0.0005253397853255404,8.953000069,-0.19900035800000104,-0.021743919221519636
Colombia,2016,1.0699854420000001,-1.048734548,-0.4949849687310497,68.59700012,0.02799988000001008,0.00040834604415995734,9.871999741,0.918999672,0.10264711995055831
Costa Rica,1996,-1.17737952,-2.7710811289999997,-1.7387703653877655,57.64199829,,,6.162000179,,
Costa Rica,1997,3.099964553,4.277344073,-3.632935685003252,59.7140007,2.072002410000003,0.035946054464934596,5.681000233,-0.48099994599999985,-0.07805906069903079
Costa Rica,1998,4.5584089930000005,1.4584444400000005,0.4704713279990851,61.10900116,1.3950004599999986,0.023361363225492315,5.327000141,-0.3540000919999997,-0.06231298670675478
Costa Rica,1999,1.746315586,-2.8120934070000008,-0.6169023910136886,60.47100067,-0.638000489999996,-0.010440368487279583,5.894999981000001,0.5679998400000006,0.1066265862522342
Costa Rica,2000,1.7071151180000002,-0.039200467999999766,-0.022447527992228378,58.97600174,-1.4949989300000013,-0.024722576333050195,5.081999778999999,-0.8130002020000013,-0.13791352071592167
Costa Rica,2001,1.6428498009999999,-0.06426531700000027,-0.03764556726279322,61.49499893,2.5189971900000003,0.04271224083831893,5.9149999620000004,0.8330001830000011,0.1639118888674791
Costa Rica,2002,1.6036292030000001,-0.03922059799999977,-0.023873514167957577,61.19499969,-0.2999992399999982,-0.004878433128220561,6.334000111,0.4190001489999995,0.07083688109751485
Costa Rica,2003,2.669472989,1.0658437859999998,0.6646447844714136,60.89500046,-0.2999992300000045,-0.0049023487461350435,6.558000087999999,0.22399997699999918,0.035364694201849955
Costa Rica,2004,2.814849816,0.1453768270000002,0.05445899906050711,59.80899811,-1.0860023500000011,-0.017834014973254875,6.390999794,-0.16700029399999927,-0.02546512530635381
Costa Rica,2005,2.384079965,-0.430769851,-0.15303475466131222,61.79100037,1.9820022600000016,0.03313886409457534,6.571000099,0.18000030500000008,0.028164655109046866
Costa Rica,2006,5.720727925,3.33664796,1.399553710019957,61.65100098,-0.13999938999999983,-0.0022656922393502477,5.739999771,-0.831000328,-0.12646481745243998
